mol,stage,r_no,donor,acceptor,e2_kcal,de_au,f_au
mol_021_E,scan_1,1.6197,BD ( 1) O 14 - H 28,BD*( 2) C 12 - N 13,0.59,1.02,0.023
mol_021_E,scan_1,1.6197,CR ( 1) C 1,BD*( 1) C 1 - O 2,1.58,10.58,0.116
mol_021_E,scan_1,1.6197,CR ( 1) C 1,BD*( 1) O 2 - C 3,1.18,10.69,0.101
mol_021_E,scan_1,1.6197,CR ( 1) O 2,RY*( 1) C 1,0.66,20.47,0.104
mol_021_E,scan_1,1.6197,CR ( 1) O 2,RY*( 1) C 3,2.37,20.45,0.197
mol_021_E,scan_1,1.6197,CR ( 1) O 2,RY*( 6) C 3,0.53,20.21,0.092
mol_021_E,scan_1,1.6197,CR ( 1) O 2,BD*( 1) C 3 - C 8,0.57,19.72,0.095
mol_021_E,scan_1,1.6197,CR ( 1) C 3,RY*( 2) C 4,1.29,11.48,0.109
mol_021_E,scan_1,1.6197,CR ( 1) C 3,RY*( 1) C 8,0.5,11.47,0.068
mol_021_E,scan_1,1.6197,CR ( 1) C 3,RY*( 2) C 8,0.69,11.68,0.08
mol_021_E,scan_1,1.6197,CR ( 1) C 3,BD*( 1) C 1 - O 2,1.27,10.61,0.104
mol_021_E,scan_1,1.6197,CR ( 1) C 3,BD*( 1) O 2 - C 3,0.66,10.73,0.076
mol_021_E,scan_1,1.6197,CR ( 1) C 3,BD*( 1) C 3 - C 4,0.67,10.86,0.076
mol_021_E,scan_1,1.6197,CR ( 1) C 3,BD*( 1) C 3 - C 8,0.64,10.87,0.075
mol_021_E,scan_1,1.6197,CR ( 1) C 3,BD*( 1) C 4 - C 5,0.56,10.94,0.07
mol_021_E,scan_1,1.6197,CR ( 1) C 3,BD*( 1) C 7 - C 8,0.64,10.91,0.075
mol_021_E,scan_1,1.6197,CR ( 1) C 4,RY*( 2) C 3,1.7,11.95,0.127
mol_021_E,scan_1,1.6197,CR ( 1) C 4,RY*( 2) C 5,0.89,11.36,0.09
mol_021_E,scan_1,1.6197,CR ( 1) C 4,RY*( 4) C 5,0.78,11.44,0.084
mol_021_E,scan_1,1.6197,CR ( 1) C 4,RY*( 1) H 18,0.59,11.64,0.074
mol_021_E,scan_1,1.6197,CR ( 1) C 4,BD*( 1) C 3 - C 8,0.9,10.78,0.089
mol_021_E,scan_1,1.6197,CR ( 1) C 4,BD*( 1) C 5 - C 6,0.86,10.76,0.086
mol_021_E,scan_1,1.6197,CR ( 1) C 5,RY*( 1) C 4,0.61,11.48,0.075
mol_021_E,scan_1,1.6197,CR ( 1) C 5,RY*( 2) C 4,1.36,11.41,0.111
mol_021_E,scan_1,1.6197,CR ( 1) C 5,RY*( 2) C 6,1.65,11.65,0.124
mol_021_E,scan_1,1.6197,CR ( 1) C 5,RY*( 1) H 19,0.52,11.42,0.069
mol_021_E,scan_1,1.6197,CR ( 1) C 5,BD*( 1) C 3 - C 4,0.69,10.79,0.078
mol_021_E,scan_1,1.6197,CR ( 1) C 5,BD*( 1) C 6 - C 7,0.86,10.8,0.087
mol_021_E,scan_1,1.6197,CR ( 1) C 5,BD*( 1) C 6 - C 12,0.91,10.7,0.089
mol_021_E,scan_1,1.6197,CR ( 1) C 6,RY*( 2) C 5,1.46,11.39,0.115
mol_021_E,scan_1,1.6197,CR ( 1) C 6,RY*( 2) C 7,1.64,11.35,0.122
mol_021_E,scan_1,1.6197,CR ( 1) C 6,RY*( 2) C 12,1.35,11.35,0.11
mol_021_E,scan_1,1.6197,CR ( 1) C 6,BD*( 1) C 4 - C 5,0.55,10.87,0.069
mol_021_E,scan_1,1.6197,CR ( 1) C 6,BD*( 1) C 6 - C 7,0.74,10.81,0.08
mol_021_E,scan_1,1.6197,CR ( 1) C 6,BD*( 1) C 7 - C 8,0.67,10.84,0.077
mol_021_E,scan_1,1.6197,CR ( 1) C 6,BD*( 1) C 7 - C 9,0.75,10.67,0.08
mol_021_E,scan_1,1.6197,CR ( 1) C 6,BD*( 1) C 11 - C 12,0.67,10.62,0.076
mol_021_E,scan_1,1.6197,CR ( 1) C 7,RY*( 1) C 6,1.68,11.54,0.124
mol_021_E,scan_1,1.6197,CR ( 1) C 7,RY*( 2) C 8,1.24,11.62,0.107
mol_021_E,scan_1,1.6197,CR ( 1) C 7,RY*( 3) C 9,0.76,11.23,0.083
mol_021_E,scan_1,1.6197,CR ( 1) C 7,BD*( 1) C 3 - C 8,0.72,10.82,0.08
mol_021_E,scan_1,1.6197,CR ( 1) C 7,BD*( 1) C 5 - C 6,0.78,10.79,0.083
mol_021_E,scan_1,1.6197,CR ( 1) C 7,BD*( 1) C 6 - C 12,0.83,10.72,0.085
mol_021_E,scan_1,1.6197,CR ( 1) C 8,RY*( 1) C 3,1.78,11.52,0.128
mol_021_E,scan_1,1.6197,CR ( 1) C 8,RY*( 2) C 3,0.66,11.95,0.079
mol_021_E,scan_1,1.6197,CR ( 1) C 8,RY*( 1) C 7,0.73,11.62,0.082
mol_021_E,scan_1,1.6197,CR ( 1) C 8,RY*( 2) C 7,0.76,11.32,0.083
mol_021_E,scan_1,1.6197,CR ( 1) C 8,RY*( 3) C 7,0.69,11.16,0.078
mol_021_E,scan_1,1.6197,CR ( 1) C 8,BD*( 1) O 2 - C 3,0.64,10.64,0.074
mol_021_E,scan_1,1.6197,CR ( 1) C 8,BD*( 1) C 3 - C 4,0.75,10.77,0.081
mol_021_E,scan_1,1.6197,CR ( 1) C 8,BD*( 1) C 6 - C 7,0.95,10.78,0.091
mol_021_E,scan_1,1.6197,CR ( 1) C 8,BD*( 1) C 7 - C 8,0.53,10.82,0.068
mol_021_E,scan_1,1.6197,CR ( 1) C 8,BD*( 1) C 7 - C 9,0.82,10.65,0.084
mol_021_E,scan_1,1.6197,CR ( 1) C 9,RY*( 1) C 7,1.17,11.63,0.104
mol_021_E,scan_1,1.6197,CR ( 1) C 9,BD*( 1) C 6 - C 7,0.59,10.79,0.072
mol_021_E,scan_1,1.6197,CR ( 1) C 9,BD*( 1) C 7 - C 8,0.59,10.83,0.072
mol_021_E,scan_1,1.6197,CR ( 1) C 11,RY*( 3) C 10,1.05,11.31,0.097
mol_021_E,scan_1,1.6197,CR ( 1) C 11,RY*( 1) C 12,0.56,11.11,0.071
mol_021_E,scan_1,1.6197,CR ( 1) C 11,RY*( 2) C 12,0.58,11.37,0.073
mol_021_E,scan_1,1.6197,CR ( 1) C 11,BD*( 1) C 6 - C 12,0.54,10.73,0.068
mol_021_E,scan_1,1.6197,CR ( 1) C 12,RY*( 1) C 6,0.61,11.63,0.075
mol_021_E,scan_1,1.6197,CR ( 1) C 12,RY*( 2) C 6,0.5,11.75,0.069
mol_021_E,scan_1,1.6197,CR ( 1) C 12,RY*( 5) C 6,0.53,11.35,0.069
mol_021_E,scan_1,1.6197,CR ( 1) C 12,RY*( 4) C 11,0.52,11.31,0.069
mol_021_E,scan_1,1.6197,CR ( 1) C 12,RY*( 4) N 13,0.95,11.24,0.092
mol_021_E,scan_1,1.6197,CR ( 1) C 12,BD*( 1) C 5 - C 6,0.64,10.88,0.075
mol_021_E,scan_1,1.6197,CR ( 1) C 12,BD*( 1) C 6 - C 7,0.52,10.9,0.068
mol_021_E,scan_1,1.6197,CR ( 1) C 12,BD*( 1) C 6 - C 12,0.51,10.8,0.067
mol_021_E,scan_1,1.6197,CR ( 1) N 13,RY*( 1) C 12,5.22,15.28,0.253
mol_021_E,scan_1,1.6197,CR ( 1) N 13,BD*( 1) C 11 - C 12,0.96,14.81,0.107
mol_021_E,scan_1,1.6197,CR ( 1) N 13,BD*( 1) N 13 - O 14,1.54,14.39,0.135
mol_021_E,scan_1,1.6197,CR ( 1) O 14,RY*( 3) H 27,0.93,21.24,0.125
mol_021_E,scan_1,1.6197,CR ( 1) O 14,RY*( 3) H 28,0.95,21.27,0.127
mol_021_E,scan_1,1.6197,LP ( 1) O 2,RY*( 1) C 1,2.69,2.01,0.066
mol_021_E,scan_1,1.6197,LP ( 1) O 2,RY*( 1) C 3,3.59,1.99,0.076
mol_021_E,scan_1,1.6197,LP ( 1) O 2,RY*( 4) C 3,0.74,2.58,0.039
mol_021_E,scan_1,1.6197,LP ( 1) O 2,BD*( 1) C 1 - H 15,3.61,1.12,0.057
mol_021_E,scan_1,1.6197,LP ( 1) O 2,BD*( 1) C 1 - H 16,0.83,1.09,0.027
mol_021_E,scan_1,1.6197,LP ( 1) O 2,BD*( 1) C 1 - H 17,0.78,1.09,0.026
mol_021_E,scan_1,1.6197,LP ( 1) O 2,BD*( 1) C 3 - C 4,1.39,1.25,0.037
mol_021_E,scan_1,1.6197,LP ( 1) O 2,BD*( 1) C 3 - C 8,8.75,1.26,0.094
mol_021_E,scan_1,1.6197,LP ( 2) O 2,RY*( 2) C 1,1.99,1.95,0.059
mol_021_E,scan_1,1.6197,LP ( 2) O 2,RY*( 3) C 3,3.44,2.08,0.08
mol_021_E,scan_1,1.6197,LP ( 2) O 2,BD*( 1) C 1 - H 16,5.99,0.86,0.067
mol_021_E,scan_1,1.6197,LP ( 2) O 2,BD*( 1) C 1 - H 17,6.07,0.86,0.068
mol_021_E,scan_1,1.6197,LP ( 2) O 2,BD*( 2) C 3 - C 8,52.85,0.46,0.145
mol_021_E,scan_1,1.6197,LP ( 1) N 13,RY*( 1) C 12,9.75,1.58,0.111
mol_021_E,scan_1,1.6197,LP ( 1) N 13,BD*( 1) C 11 - C 12,6.48,1.11,0.076
mol_021_E,scan_1,1.6197,LP ( 1) O 14,RY*( 1) H 27,1.56,2.54,0.056
mol_021_E,scan_1,1.6197,LP ( 1) O 14,RY*( 1) H 28,1.59,2.53,0.057
mol_021_E,scan_1,1.6197,LP ( 1) O 14,BD*( 1) C 6 - C 12,0.88,1.32,0.031
mol_021_E,scan_1,1.6197,LP ( 1) O 14,BD*( 1) C 10 - C 11,0.74,1.23,0.027
mol_021_E,scan_1,1.6197,BD*( 2) C 3 - C 8,RY*( 2) O 2,0.59,0.78,0.045
mol_021_E,scan_1,1.6197,BD*( 2) C 3 - C 8,RY*( 3) C 3,0.61,1.62,0.065
mol_021_E,scan_1,1.6197,BD*( 2) C 3 - C 8,RY*( 8) C 3,0.83,0.64,0.048
mol_021_E,scan_1,1.6197,BD*( 2) C 3 - C 8,RY*( 3) C 8,1.75,0.56,0.065
mol_021_E,scan_1,1.6197,BD*( 2) C 3 - C 8,RY*( 10) C 8,0.79,0.78,0.052
mol_021_E,scan_1,1.6197,BD*( 2) C 3 - C 8,BD*( 2) C 4 - C 5,125.12,0.03,0.093
mol_021_E,scan_1,1.6197,BD*( 2) C 4 - C 5,RY*( 3) C 4,1.16,0.67,0.074
mol_021_E,scan_1,1.6197,BD*( 2) C 4 - C 5,RY*( 6) C 5,0.82,1.1,0.079
mol_021_E,scan_1,1.6197,BD*( 2) C 6 - C 7,RY*( 3) C 5,0.51,1.09,0.045
mol_021_E,scan_1,1.6197,BD*( 2) C 6 - C 7,RY*( 3) C 6,1.79,0.65,0.066
mol_021_E,scan_1,1.6197,BD*( 2) C 6 - C 7,RY*( 4) C 6,0.58,1.55,0.058
mol_021_E,scan_1,1.6197,BD*( 2) C 6 - C 7,RY*( 3) C 7,0.7,0.95,0.049
mol_021_E,scan_1,1.6197,BD*( 2) C 6 - C 7,RY*( 4) C 7,0.57,1.56,0.057
mol_021_E,scan_1,1.6197,BD*( 2) C 6 - C 7,RY*( 3) C 8,1.22,0.56,0.05
mol_021_E,scan_1,1.6197,BD*( 2) C 6 - C 7,BD*( 2) C 4 - C 5,108.36,0.03,0.093
mol_021_E,scan_1,1.6197,BD*( 2) C 6 - C 7,BD*( 1) C 9 - C 10,0.79,0.4,0.034
mol_021_E,scan_1,1.6197,BD*( 2) C 6 - C 7,BD*( 1) C 9 - H 22,2.71,0.4,0.062
mol_021_E,scan_1,1.6197,BD*( 2) C 12 - N 13,RY*( 3) C 12,1.18,1.63,0.112
mol_021_E,scan_1,1.6197,BD*( 2) C 12 - N 13,RY*( 2) N 13,1.2,0.81,0.08
mol_021_E,scan_1,1.6197,BD*( 2) C 12 - N 13,BD*( 2) C 6 - C 7,78.61,0.04,0.082
mol_021_E,scan_1,1.6197,BD*( 2) C 12 - N 13,BD*( 1) C 11 - H 25,0.8,0.43,0.046
mol_021_E,scan_1,1.6197,BD*( 2) C 12 - N 13,BD*( 1) C 11 - H 26,1.49,0.41,0.062
mol_021_E,scan_1,1.6197,BD*( 2) C 12 - N 13,BD*( 1) C 12 - N 13,0.55,0.57,0.044
mol_021_E,scan_2,2.0197,BD ( 1) C 1 - O 2,RY*( 1) C 3,1.0,2.27,0.043
mol_021_E,scan_2,2.0197,BD ( 1) C 1 - O 2,RY*( 2) C 3,1.89,2.77,0.065
mol_021_E,scan_2,2.0197,BD ( 1) C 1 - O 2,BD*( 1) C 3 - C 4,3.27,1.53,0.063
mol_021_E,scan_2,2.0197,BD ( 1) C 1 - H 15,RY*( 1) O 2,0.53,1.42,0.025
mol_021_E,scan_2,2.0197,BD ( 1) C 1 - H 15,RY*( 3) O 2,0.75,1.97,0.034
mol_021_E,scan_2,2.0197,BD ( 1) C 1 - H 15,BD*( 1) O 2 - C 3,4.05,1.1,0.06
mol_021_E,scan_2,2.0197,BD ( 1) C 1 - H 16,RY*( 2) O 2,0.71,1.45,0.029
mol_021_E,scan_2,2.0197,BD ( 1) C 1 - H 16,BD*( 1) C 1 - O 2,0.67,0.98,0.023
mol_021_E,scan_2,2.0197,BD ( 1) C 1 - H 17,RY*( 2) O 2,0.73,1.45,0.029
mol_021_E,scan_2,2.0197,BD ( 1) C 1 - H 17,BD*( 1) C 1 - O 2,0.66,0.98,0.023
mol_021_E,scan_2,2.0197,BD ( 1) O 2 - C 3,RY*( 3) C 1,1.56,1.99,0.05
mol_021_E,scan_2,2.0197,BD ( 1) O 2 - C 3,RY*( 1) C 4,0.83,2.38,0.04
mol_021_E,scan_2,2.0197,BD ( 1) O 2 - C 3,BD*( 1) C 3 - C 4,0.76,1.67,0.032
mol_021_E,scan_2,2.0197,BD ( 1) O 2 - C 3,BD*( 1) C 3 - C 8,0.85,1.67,0.034
mol_021_E,scan_2,2.0197,BD ( 1) O 2 - C 3,BD*( 1) C 4 - C 5,1.18,1.74,0.041
mol_021_E,scan_2,2.0197,BD ( 1) O 2 - C 3,BD*( 1) C 7 - C 8,0.98,1.73,0.037
mol_021_E,scan_2,2.0197,BD ( 1) C 3 - C 4,RY*( 1) O 2,1.32,1.62,0.041
mol_021_E,scan_2,2.0197,BD ( 1) C 3 - C 4,RY*( 2) C 5,2.21,2.0,0.06
mol_021_E,scan_2,2.0197,BD ( 1) C 3 - C 4,RY*( 2) C 8,1.27,2.16,0.047
mol_021_E,scan_2,2.0197,BD ( 1) C 3 - C 4,BD*( 1) C 1 - O 2,4.34,1.17,0.064
mol_021_E,scan_2,2.0197,BD ( 1) C 3 - C 4,BD*( 1) O 2 - C 3,0.85,1.29,0.03
mol_021_E,scan_2,2.0197,BD ( 1) C 3 - C 4,BD*( 1) C 3 - C 8,3.38,1.41,0.062
mol_021_E,scan_2,2.0197,BD ( 1) C 3 - C 4,BD*( 1) C 4 - C 5,2.93,1.48,0.059
mol_021_E,scan_2,2.0197,BD ( 1) C 3 - C 4,BD*( 1) C 4 - H 18,0.93,1.32,0.031
mol_021_E,scan_2,2.0197,BD ( 1) C 3 - C 4,BD*( 1) C 5 - H 19,2.85,1.31,0.055
mol_021_E,scan_2,2.0197,BD ( 1) C 3 - C 4,BD*( 1) C 8 - H 20,2.51,1.3,0.051
mol_021_E,scan_2,2.0197,BD ( 1) C 3 - C 8,RY*( 1) O 2,0.95,1.63,0.035
mol_021_E,scan_2,2.0197,BD ( 1) C 3 - C 8,RY*( 1) C 4,1.43,2.13,0.05
mol_021_E,scan_2,2.0197,BD ( 1) C 3 - C 8,RY*( 2) C 4,0.69,2.09,0.034
mol_021_E,scan_2,2.0197,BD ( 1) C 3 - C 8,RY*( 1) C 7,0.84,2.22,0.039
mol_021_E,scan_2,2.0197,BD ( 1) C 3 - C 8,RY*( 2) C 7,0.92,1.87,0.037
mol_021_E,scan_2,2.0197,BD ( 1) C 3 - C 8,RY*( 3) C 7,0.94,1.98,0.039
mol_021_E,scan_2,2.0197,BD ( 1) C 3 - C 8,BD*( 1) O 2 - C 3,0.54,1.31,0.024
mol_021_E,scan_2,2.0197,BD ( 1) C 3 - C 8,BD*( 1) C 3 - C 4,3.48,1.43,0.063
mol_021_E,scan_2,2.0197,BD ( 1) C 3 - C 8,BD*( 1) C 4 - H 18,1.9,1.33,0.045
mol_021_E,scan_2,2.0197,BD ( 1) C 3 - C 8,BD*( 1) C 7 - C 8,4.35,1.49,0.072
mol_021_E,scan_2,2.0197,BD ( 1) C 3 - C 8,BD*( 1) C 7 - C 9,4.46,1.3,0.068
mol_021_E,scan_2,2.0197,BD ( 1) C 3 - C 8,BD*( 1) C 8 - H 20,1.11,1.32,0.034
mol_021_E,scan_2,2.0197,BD ( 1) C 4 - C 5,LP ( 1) C 6,0.99,0.67,0.032
mol_021_E,scan_2,2.0197,BD ( 1) C 4 - C 5,RY*( 1) C 3,1.55,2.17,0.052
mol_021_E,scan_2,2.0197,BD ( 1) C 4 - C 5,RY*( 2) C 3,0.8,2.67,0.042
mol_021_E,scan_2,2.0197,BD ( 1) C 4 - C 5,RY*( 1) C 6,1.65,1.97,0.051
